,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,times_tamp
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456009069.975763,5100545748.925987,True,,15,3414166606.0,7530606998.28799,,2024-01-03T17:26:00.000Z,2.2056940587063987,80623768.21921462,56.8175,0.58320953,-5.87258093,0.77514602,-7.58036847,-0.78124118,6.42075002,7622898672.480967,0.4656,11250243454.57,,2024-01-03T17:26:00.000Z,,,,,,2024-01-03 17:28:50.493712
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588643.0,19588643.0,False,,1,,,,2024-01-03T17:31:00.000Z,42838.73167310367,45242058162.53623,15.3889,-1.35464301,-5.17456709,-0.38569316,2.76165516,23.23058678,55.96997255,839152621317.2205,51.3065,899613365135.18,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T17:31:00.000Z,2225.917267043604,18742494891.932262,51.0691,-0.65037771,-5.71916292,-5.61094935,0.11122012,21.03537285,37.7244238,267522969717.10345,16.334,267522969717.1,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T17:31:00.000Z,1.000777828775105,84384411308.4576,42.3879,-0.04032432,0.01988389,0.04195296,0.08833338,0.00517259,0.0606497,92119590640.89445,5.6323,94676643325.82,,2024-01-03T17:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 18:34:02.224037
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691667.87089872,151691667.87089872,False,,4,,,,2024-01-03T17:31:00.000Z,318.1262011496337,1877691286.0586667,68.4448,-0.81063994,2.4673347,3.32603051,37.84552961,34.72036248,50.81937148,48257094045.82095,2.9495,48257094045.82,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015308.1650073,566217630.1013529,True,,5,,,,2024-01-03T17:31:00.000Z,98.50141944197117,5236781543.973616,39.0377,-2.72251286,-9.7728971,-7.15394851,62.0630781,137.38999667,332.48842117,42357118236.02987,2.5889,55773240278.05,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T17:31:00.000Z,0.5741684605652668,3141535577.1085773,143.9543,-0.94541481,-8.18464186,-9.22328536,-7.46393867,-6.3363129,9.6115977,31076953578.526836,1.8995,57416846056.53,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
6,3408,USDC,USDC,usd-coin,15950,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24759983432.96249,24759983432.96249,False,,7,,,,2024-01-03T17:31:00.000Z,1.0000030057559142,9364724744.467594,37.5477,-0.05253274,0.00201234,-0.00820264,0.01881592,-0.03264635,0.00215738,24760057855.429127,1.5134,24760057855.43,,2024-01-03T17:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 18:34:02.224037
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369228147.23,36498916808.907,False,,8,,,,2024-01-03T17:31:00.000Z,0.5628345440684758,1109100723.556194,89.1281,-1.0007613,-8.6430335,-10.10746767,40.5897115,72.91247644,116.85033786,19907023398.3001,1.2171,25327554483.08,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366385989.4083573,434418899.4083573,False,,9,,,,2024-01-03T17:31:00.000Z,36.42543240675557,1284027843.252427,34.0101,-1.71507953,-11.65549957,-13.36044156,68.20322392,200.5572686,268.0874359,13345768091.976381,0.8157,26226311332.86,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142502626383.70526,142502626383.70526,True,,10,,,,2024-01-03T17:31:00.000Z,0.08200198246788051,961328209.3409168,93.7714,-0.77564006,-10.53194257,-11.89826957,-7.48687014,19.68336341,34.46323324,11685497870.343525,0.7135,11685497870.34,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263642105.5975246,1395902607.3058763,True,,11,,,,2024-01-03T17:31:00.000Z,7.6778541020720645,642469333.1051393,76.5102,-0.9152546,-9.38891962,-13.05774406,38.36091055,64.47999249,91.06023826,9702059724.012936,0.593,10717536559.6,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88304323534.72487,88304400770.37997,True,,12,71659659264.0,7525095885.730887,,2024-01-03T17:31:00.000Z,0.10501160573493412,399939359.2384831,40.506,-0.6488754,-4.21771218,0.28566779,1.90809334,7.44895704,18.8466699,9272978807.718592,0.5668,9272986918.36,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T17:31:00.000Z,0.8619771229205556,977415510.7262223,71.9632,-0.5495909,-12.58894744,-17.28491664,8.33256251,28.77382046,56.80772291,8242930332.95402,0.5038,8619771229.21,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T17:31:00.000Z,13.997908875505061,841508270.8441079,71.8426,-1.28246591,-8.96828318,-14.16369385,-10.22212047,23.2643101,85.81377986,7952211618.575226,0.4862,13997908875.51,,2024-01-03T17:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 18:34:02.224037
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456009069.975763,5100545748.925987,True,,15,3414166606.0,7543474126.596025,,2024-01-03T17:31:00.000Z,2.209462805165761,80757928.2397244,56.7804,0.94910253,-5.60004404,0.99014443,-6.82087238,-0.58702349,6.5394765,7635923494.426962,0.4667,11269466118.3,,2024-01-03T17:31:00.000Z,,,,,,2024-01-03 18:34:02.224037
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588643.0,19588643.0,False,,1,,,,2024-01-03T17:33:00.000Z,42850.25533888773,45246864733.69533,15.3798,-1.40512638,-5.05777758,-0.35765493,2.7700905,23.28424146,55.906894,839378354292.3157,51.2396,899855362116.64,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T17:33:00.000Z,2226.5164531624673,18745307661.034134,51.1156,-0.66033044,-5.5806064,-5.58403203,0.1972472,21.14032906,37.66465025,267594983197.7053,16.3384,267594983197.71,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T17:33:00.000Z,1.0007447601482289,84393812234.1121,42.3574,-0.03986462,0.00768593,0.03298271,0.08026431,0.01065705,0.05672074,92116546740.15715,5.6232,94673514932.58,,2024-01-03T17:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 18:34:32.586830
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691667.87089872,151691667.87089872,False,,4,,,,2024-01-03T17:33:00.000Z,318.1614041465228,1879059496.4538667,68.5439,-0.72766322,2.56852536,3.30390346,37.87054518,34.76796316,50.80236706,48262434047.13312,2.9467,48262434047.13,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015308.1650073,566217630.1013529,True,,5,,,,2024-01-03T17:33:00.000Z,98.50215975256027,5236939293.593093,39.009,-2.61481494,-9.73052801,-7.23060669,62.1117138,137.52771981,332.4653652,42357436580.915985,2.5862,55773659454.96,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T17:33:00.000Z,0.5742662811029602,3142660415.051947,144.0054,-0.91949676,-8.14185002,-9.2241076,-7.44455151,-6.30860936,9.60934625,31082248129.721672,1.8978,57426628110.3,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
6,3408,USDC,USDC,usd-coin,15950,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24759983432.96249,24759983432.96249,False,,7,,,,2024-01-03T17:33:00.000Z,0.9999757740356682,9366773020.054035,37.5979,-0.02742803,-0.02127535,-0.01371446,0.01269476,-0.02458143,-0.00168152,24759383598.486988,1.5117,24759383598.49,,2024-01-03T17:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 18:34:32.586830
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369228147.23,36498916808.907,False,,8,,,,2024-01-03T17:33:00.000Z,0.5629876716893035,1109346346.0173883,89.0366,-1.09090372,-8.56328804,-10.07182905,40.66550855,72.98550855,116.89262352,19912439404.056797,1.2155,25334445226.02,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366385989.4083573,434418899.4083573,False,,9,,,,2024-01-03T17:33:00.000Z,36.42222861975259,1284180528.5809488,34.0204,-1.67948926,-11.59623204,-13.4049329,68.23181013,200.66313983,268.03619263,13344594269.30544,0.8148,26224004606.22,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142502626383.70526,142502626383.70526,True,,10,,,,2024-01-03T17:33:00.000Z,0.08201009110344291,961498479.8985198,93.7823,-0.7193133,-10.49776218,-11.90387208,-7.44871317,19.70392269,34.45350349,11686653372.207556,0.7135,11686653372.21,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263642105.5975246,1395902607.3058763,True,,11,,,,2024-01-03T17:33:00.000Z,7.679676211553837,642469613.6034279,76.51,-0.86069032,-9.31173307,-13.049564,38.42188246,64.55815199,91.08319301,9704362218.275112,0.5925,10720080046.97,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88304323534.72487,88304400770.37997,True,,12,71659659264.0,7524671096.393208,,2024-01-03T17:33:00.000Z,0.10500567786223639,399963910.676726,40.5168,-0.64822681,-4.21050734,0.26990824,1.89957924,7.45587256,18.82402737,9272455350.93002,0.5661,9272463461.11,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T17:33:00.000Z,0.8620470847475356,977563979.708312,71.9487,-0.52261213,-12.54861668,-17.31227563,8.3645167,28.8102309,56.77340352,8243599365.171264,0.5033,8620470847.48,,2024-01-03T17:33:00.000Z,,,,,,2024-01-03 18:34:32.586830
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T17:33:00.000Z,13.998142491500426,841489925.4876604,71.776,-1.30284384,-8.91151697,-14.18274681,-10.1978661,23.30855695,85.74992337,7952344335.8152895,0.4854,13998142491.5,,2024-01-03T17:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 18:34:32.586830
